"","Program","Year","Period","State","State.ANSI","Strawberries","items","discription","units","measurement","dname","type","Domain.Category","title","Pesticide","Number","Value","CV....","Pesticide_old","Carcinogen","Hormone.Disruptor","Neurotoxins","Developmental.or.Reproductive.Toxins","Bee.Toxins"
"1940","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPYROXIMATE = 129131)","CHEMICAL, INSECTICIDE",NA," 129131"," (D)","","FENPYROXIMATE",NA,NA,NA,NA,NA
"1941","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)","CHEMICAL, INSECTICIDE",NA," 128016","4,100","","FLONICAMID",NA,NA,NA,NA,NA
"1942","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (FLUBENDIAMIDE = 27602)","CHEMICAL, INSECTICIDE",NA," 27602"," (D)","","FLUBENDIAMIDE",NA,NA,NA,NA,NA
"1943","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (FLUPYRADIFURONE = 122304)","CHEMICAL, INSECTICIDE",NA," 122304","2,100","","FLUPYRADIFURONE",NA,NA,NA,NA,NA
"1944","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (HELICOVERPA ZEA NPV = 107300)","CHEMICAL, INSECTICIDE",NA," 107300"," (NA)","","HELICOVERPA ZEA NPV",NA,NA,NA,NA,NA
"1945","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (HEXYTHIAZOX = 128849)","CHEMICAL, INSECTICIDE","HEXYTHIAZOX"," 128849","1,100","","HEXYTHIAZOX","probable",NA,NA,NA,NA
"1946","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","CHEMICAL, INSECTICIDE","IMIDACLOPRID"," 129099","2,900","","IMIDACLOPRID",NA,NA,NA,NA,"high"
"1947","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","CHEMICAL, INSECTICIDE","MALATHION"," 57701","21,100","","MALATHION","possible","suspected","present",NA,"high"
"1948","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)","CHEMICAL, INSECTICIDE","METHOXYFENOZIDE"," 121027","2,500","","METHOXYFENOZIDE",NA,NA,NA,NA,"slight"
"1949","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)","CHEMICAL, INSECTICIDE",NA," 34401","10,200","","NALED",NA,NA,NA,NA,NA
"1950","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL = 25006)","CHEMICAL, INSECTICIDE",NA," 25006","1,700","","NEEM OIL",NA,NA,NA,NA,NA
"1951","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)","CHEMICAL, INSECTICIDE",NA," 25007","193,500","","NEEM OIL, CLAR. HYD.",NA,NA,NA,NA,NA
"1952","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)","CHEMICAL, INSECTICIDE",NA," 124002","3,200","","NOVALURON",NA,NA,NA,NA,NA
"1953","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)","CHEMICAL, INSECTICIDE","PIPERONYL.BUTOXIDE"," 67501"," (D)","","PIPERONYL BUTOXIDE",NA,NA,NA,NA,NA
"1954","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (POTASSIUM SALTS = 79021)","CHEMICAL, INSECTICIDE",NA," 79021"," (D)","","POTASSIUM SALTS",NA,NA,NA,NA,NA
"1955","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)","CHEMICAL, INSECTICIDE",NA," 69001","1,400","","PYRETHRINS",NA,NA,NA,NA,NA
"1956","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRIPROXYFEN = 129032)","CHEMICAL, INSECTICIDE","PYRIPROXYFEN"," 129032"," (D)","","PYRIPROXYFEN",NA,NA,NA,NA,"slight"
"1957","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)","CHEMICAL, INSECTICIDE",NA," 110007","2,200","","SPINETORAM",NA,NA,NA,NA,NA
"1958","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)","CHEMICAL, INSECTICIDE",NA," 110003","700","","SPINOSAD",NA,NA,NA,NA,NA
"1959","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)","CHEMICAL, INSECTICIDE","SPIROMESIFEN"," 24875","2,900","","SPIROMESIFEN",NA,NA,NA,NA,NA
"1960","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)","CHEMICAL, INSECTICIDE","THIAMETHOXAM"," 60109","700","","THIAMETHOXAM",NA,NA,NA,NA,"high"
"1961","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","CHEMICAL, INSECTICIDE",NA,NA,"279,600","","TOTAL",NA,NA,NA,NA,NA
"1962","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","OTHER","CHEMICAL, OTHER: (AUREOBASIDIUM PULLULANS DSM 14940 = 46010)","CHEMICAL, OTHER",NA," 46010"," (NA)","","AUREOBASIDIUM PULLULANS DSM 14940",NA,NA,NA,NA,NA
"1963","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","OTHER","CHEMICAL, OTHER: (AUREOBASIDIUM PULLULANS DSM 14941 = 36010)","CHEMICAL, OTHER",NA," 36010"," (NA)","","AUREOBASIDIUM PULLULANS DSM 14941",NA,NA,NA,NA,NA
"1964","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","OTHER","CHEMICAL, OTHER: (CAPRIC ACID = 128955)","CHEMICAL, OTHER",NA," 128955"," (D)","","CAPRIC ACID",NA,NA,NA,NA,NA
"1965","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","OTHER","CHEMICAL, OTHER: (CAPRYLIC ACID = 128919)","CHEMICAL, OTHER",NA," 128919"," (D)","","CAPRYLIC ACID",NA,NA,NA,NA,NA
"1966","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","OTHER","CHEMICAL, OTHER: (CHLOROPICRIN = 81501)","CHEMICAL, OTHER",NA," 81501","5,589,100","","CHLOROPICRIN",NA,NA,NA,NA,NA
"1967","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)","CHEMICAL, OTHER",NA," 29001","817,000","","DICHLOROPROPENE",NA,NA,NA,NA,NA
"1968","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","OTHER","CHEMICAL, OTHER: (FLUTRIAFOL = 128940)","CHEMICAL, OTHER",NA," 128940","1,600","","FLUTRIAFOL",NA,NA,NA,NA,NA
"1969","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","OTHER","CHEMICAL, OTHER: (GLIOCLADIUM VIRENS = 129000)","CHEMICAL, OTHER",NA," 129000"," (D)","","GLIOCLADIUM VIRENS",NA,NA,NA,NA,NA
"1970","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)","CHEMICAL, OTHER",NA," 595"," (D)","","HYDROGEN PEROXIDE",NA,NA,NA,NA,NA
"1971","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","OTHER","CHEMICAL, OTHER: (IRON PHOSPHATE = 34903)","CHEMICAL, OTHER",NA," 34903"," (D)","","IRON PHOSPHATE",NA,NA,NA,NA,NA
"1972","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","OTHER","CHEMICAL, OTHER: (METALDEHYDE = 53001)","CHEMICAL, OTHER",NA," 53001"," (D)","","METALDEHYDE",NA,NA,NA,NA,NA
"1973","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","OTHER","CHEMICAL, OTHER: (METAM-POTASSIUM = 39002)","CHEMICAL, OTHER",NA," 39002"," (D)","","METAM-POTASSIUM",NA,NA,NA,NA,NA
"1974","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","OTHER","CHEMICAL, OTHER: (METAM-SODIUM = 39003)","CHEMICAL, OTHER",NA," 39003"," (D)","","METAM-SODIUM",NA,NA,NA,NA,NA
"1975","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","OTHER","CHEMICAL, OTHER: (METHYL BROMIDE = 53201)","CHEMICAL, OTHER",NA," 53201"," (D)","","METHYL BROMIDE",NA,NA,NA,NA,NA
"1976","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","OTHER","CHEMICAL, OTHER: (MINERAL OIL = 63502)","CHEMICAL, OTHER",NA," 63502"," (D)","","MINERAL OIL",NA,NA,NA,NA,NA
"1977","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","OTHER","CHEMICAL, OTHER: (PAECILOMYCES FUMOSOR = 115002)","CHEMICAL, OTHER",NA," 115002"," (D)","","PAECILOMYCES FUMOSOR",NA,NA,NA,NA,NA
"1978","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","OTHER","CHEMICAL, OTHER: (PEROXYACETIC ACID = 63201)","CHEMICAL, OTHER",NA," 63201"," (D)","","PEROXYACETIC ACID",NA,NA,NA,NA,NA
"1979","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)","CHEMICAL, OTHER",NA," 55809","3,000","","REYNOUTRIA SACHALINE",NA,NA,NA,NA,NA
"1980","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","OTHER","CHEMICAL, OTHER: (TOTAL)","CHEMICAL, OTHER",NA,NA,"6,966,400","","TOTAL",NA,NA,NA,NA,NA
"1981","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","CHEMICAL, FUNGICIDE","AZOXYSTROBIN"," 128810","0.227","","AZOXYSTROBIN",NA,NA,NA,NA,NA
"1982","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)","CHEMICAL, FUNGICIDE",NA," 16482"," (NA)","","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",NA,NA,NA,NA,NA
"1983","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS PUMILUS = 6485)","CHEMICAL, FUNGICIDE",NA," 6485"," (NA)","","BACILLUS PUMILUS",NA,NA,NA,NA,NA
"1984","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)","CHEMICAL, FUNGICIDE",NA," 6479"," (NA)","","BACILLUS SUBTILIS",NA,NA,NA,NA,NA
"1985","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (BLAD = 30006)","CHEMICAL, FUNGICIDE",NA," 30006","0.533","","BLAD",NA,NA,NA,NA,NA
"1986","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (BORAX DECAHYDRATE = 11102)","CHEMICAL, FUNGICIDE",NA," 11102"," (D)","","BORAX DECAHYDRATE",NA,NA,NA,NA,NA
"1987","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)","CHEMICAL, FUNGICIDE","BOSCALID"," 128008","0.352","","BOSCALID","possible",NA,NA,NA,NA
"1988","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","CHEMICAL, FUNGICIDE","CAPTAN"," 81301","1.659","","CAPTAN","known",NA,NA,NA,NA
"1989","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OXIDE = 25601)","CHEMICAL, FUNGICIDE",NA," 25601"," (D)","","COPPER OXIDE",NA,NA,NA,NA,NA
"1990","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (CYFLUFENAMID = 555550)","CHEMICAL, FUNGICIDE",NA," 555550","0.022","","CYFLUFENAMID",NA,NA,NA,NA,NA
"1991","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","CHEMICAL, FUNGICIDE","CYPRODINIL"," 288202","0.327","","CYPRODINIL",NA,NA,NA,NA,NA
"1992","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)","CHEMICAL, FUNGICIDE","FENHEXAMID"," 90209","0.715","","FENHEXAMID",NA,NA,NA,NA,NA
"1993","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","CHEMICAL, FUNGICIDE","FLUDIOXONIL"," 71503","0.218","","FLUDIOXONIL",NA,NA,NA,NA,"slight"
"1994","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)","CHEMICAL, FUNGICIDE",NA," 80302","0.124","","FLUOPYRAM",NA,NA,NA,NA,NA
"1995","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)","CHEMICAL, FUNGICIDE",NA," 138009","0.177","","FLUXAPYROXAD",NA,NA,NA,NA,NA
"1996","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)","CHEMICAL, FUNGICIDE",NA," 123301"," (D)","","FOSETYL-AL",NA,NA,NA,NA,NA
"1997","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)","CHEMICAL, FUNGICIDE","IPRODIONE"," 109801"," (D)","","IPRODIONE","known","suspected",NA,NA,NA
"1998","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","CHEMICAL, FUNGICIDE",NA," 113502","0.471","","MEFENOXAM",NA,NA,NA,NA,NA
"1999","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)","CHEMICAL, FUNGICIDE",NA," 76416"," (D)","","MONO-POTASSIUM SALT",NA,NA,NA,NA,NA
"2000","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)","CHEMICAL, FUNGICIDE","MYCLOBUTANIL"," 128857","0.115","","MYCLOBUTANIL",NA,"suspected",NA,"present",NA
"2001","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (PENTHIOPYRAD = 90112)","CHEMICAL, FUNGICIDE",NA," 90112","0.297","","PENTHIOPYRAD",NA,NA,NA,NA,NA
"2002","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (POLYOXIN D ZINC SALT = 230000)","CHEMICAL, FUNGICIDE",NA," 230000","0.044","","POLYOXIN D ZINC SALT",NA,NA,NA,NA,NA
"2003","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (POTASSIUM BICARBON. = 73508)","CHEMICAL, FUNGICIDE",NA," 73508","2.392","","POTASSIUM BICARBON.",NA,NA,NA,NA,NA
"2004","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)","CHEMICAL, FUNGICIDE","PROPICONAZOLE"," 122101","0.112","","PROPICONAZOLE","possible","suspected",NA,"present","slight"
"2005","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","CHEMICAL, FUNGICIDE","PYRACLOSTROBIN"," 99100","0.178","","PYRACLOSTROBIN",NA,NA,NA,NA,"slight"
"2006","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)","CHEMICAL, FUNGICIDE","PYRIMETHANIL"," 288201","0.658","","PYRIMETHANIL","possible","suspected",NA,NA,"slight"
"2007","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (QUINOLINE = 55459)","CHEMICAL, FUNGICIDE",NA," 55459","0.096","","QUINOLINE",NA,NA,NA,NA,NA
"2008","SURVEY",2016,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (STREPTOMYCES LYDICUS = 6327)","CHEMICAL, FUNGICIDE",NA," 6327"," (NA)","","STREPTOMYCES LYDICUS",NA,NA,NA,NA,NA
